19:50:17.271 INFO  dcs.group8.client.RunClient 155 main - Creating a new client
19:55:27.817 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 11 was succesfully completed by cluster@: 9b6c7d0a-0fb1-4c06-9f99-cda78dcd6f36
19:55:29.667 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 10 was succesfully completed by cluster@: 7acbc17b-a040-4519-b8ef-836536c0ca43
19:55:33.426 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 34 from client_1 to gs@node325
19:55:33.432 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
19:55:36.354 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 26 was succesfully completed by cluster@: b127c2c2-c983-4270-9111-e62017fc0e63
19:55:39.288 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 20 was succesfully completed by cluster@: 354cc36c-205e-40f8-9ee3-648cea204fdf
19:55:41.436 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 35 from client_1 to gs@node326
19:55:41.443 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
19:55:50.446 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 36 from client_1 to gs@node322
19:55:50.453 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
19:55:50.855 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 15 was succesfully completed by cluster@: 354cc36c-205e-40f8-9ee3-648cea204fdf
19:55:57.312 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 22 was succesfully completed by cluster@: 021bc08a-2743-4d20-9c0a-b2d7a27cfbae
19:55:59.456 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 37 from client_1 to gs@node323
19:55:59.463 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
19:56:03.466 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 38 from client_1 to gs@node324
19:56:03.473 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node324:JobMessage was received forwarding it to a resource manager
19:56:04.643 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 36 was succesfully completed by cluster@: 9b6c7d0a-0fb1-4c06-9f99-cda78dcd6f36
19:56:10.323 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 23 was succesfully completed by cluster@: 5add2c20-45eb-4732-91ca-5aaa186c1859
19:56:13.476 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 39 from client_1 to gs@node325
19:56:13.483 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
19:56:22.342 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 25 was succesfully completed by cluster@: 7acbc17b-a040-4519-b8ef-836536c0ca43
19:56:26.486 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 40 from client_1 to gs@node326
19:56:26.492 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
19:56:39.512 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 40 was succesfully completed by cluster@: 7acbc17b-a040-4519-b8ef-836536c0ca43
19:56:44.911 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 13 was succesfully completed by cluster@: 5add2c20-45eb-4732-91ca-5aaa186c1859
19:56:46.495 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 41 from client_1 to gs@node322
19:56:46.503 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
19:56:55.506 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 42 from client_1 to gs@node323
19:56:55.514 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
19:56:59.375 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 28 was succesfully completed by cluster@: 5add2c20-45eb-4732-91ca-5aaa186c1859
19:57:18.517 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 43 from client_1 to gs@node324
19:57:18.524 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node324:JobMessage was received forwarding it to a resource manager
19:57:20.411 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 31 was succesfully completed by cluster@: 9b6c7d0a-0fb1-4c06-9f99-cda78dcd6f36
19:57:20.528 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 44 from client_1 to gs@node325
19:57:20.534 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
19:57:21.387 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 29 was succesfully completed by cluster@: e3ce33ca-a134-40ab-a238-f4e08699f2cc
19:57:25.367 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 27 was succesfully completed by cluster@: 021bc08a-2743-4d20-9c0a-b2d7a27cfbae
19:57:37.421 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 32 was succesfully completed by cluster@: 7bef0843-2d81-408a-a77a-afbf488a1f9d
19:57:38.538 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 45 from client_1 to gs@node326
19:57:38.545 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
19:57:40.548 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 46 from client_1 to gs@node322
19:57:40.555 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
19:57:45.433 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 33 was succesfully completed by cluster@: d4f71b79-3442-42aa-940a-aad1db009c92
19:57:48.443 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 34 was succesfully completed by cluster@: 63896e85-9d0e-44d4-a5e4-d6df5d447adb
19:57:48.559 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 47 from client_1 to gs@node323
19:57:48.567 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
19:58:00.570 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 48 from client_1 to gs@node324
19:58:00.577 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node324:JobMessage was received forwarding it to a resource manager
19:58:06.452 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 35 was succesfully completed by cluster@: 354cc36c-205e-40f8-9ee3-648cea204fdf
19:58:09.635 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 49 from client_1 to gs@node325
19:58:09.642 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
19:58:13.473 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 37 was succesfully completed by cluster@: 021bc08a-2743-4d20-9c0a-b2d7a27cfbae
19:58:18.482 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 38 was succesfully completed by cluster@: d4f71b79-3442-42aa-940a-aad1db009c92
19:58:19.645 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 50 from client_1 to gs@node326
19:58:19.652 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
19:58:20.655 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 51 from client_1 to gs@node322
19:58:20.662 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
19:58:29.665 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 52 from client_1 to gs@node323
19:58:29.672 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
19:58:38.513 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 41 was succesfully completed by cluster@: b127c2c2-c983-4270-9111-e62017fc0e63
19:58:49.676 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 53 from client_1 to gs@node324
19:58:49.683 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node324:JobMessage was received forwarding it to a resource manager
19:59:02.554 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 45 was succesfully completed by cluster@: 354cc36c-205e-40f8-9ee3-648cea204fdf
19:59:02.687 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 54 from client_1 to gs@node325
19:59:02.694 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
19:59:11.523 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 42 was succesfully completed by cluster@: 7bef0843-2d81-408a-a77a-afbf488a1f9d
19:59:21.587 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 48 was succesfully completed by cluster@: d4f71b79-3442-42aa-940a-aad1db009c92
19:59:39.697 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 55 from client_1 to gs@node326
19:59:39.704 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
19:59:40.672 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 51 was succesfully completed by cluster@: 9b6c7d0a-0fb1-4c06-9f99-cda78dcd6f36
19:59:49.562 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 46 was succesfully completed by cluster@: 9b6c7d0a-0fb1-4c06-9f99-cda78dcd6f36
19:59:53.713 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 55 was succesfully completed by cluster@: 354cc36c-205e-40f8-9ee3-648cea204fdf
19:59:56.708 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 56 from client_1 to gs@node322
19:59:56.716 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
20:00:00.695 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 53 was succesfully completed by cluster@: d4f71b79-3442-42aa-940a-aad1db009c92
20:00:03.719 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 57 from client_1 to gs@node323
20:00:03.726 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
20:00:12.730 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 58 from client_1 to gs@node324
20:00:12.737 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node324:JobMessage was received forwarding it to a resource manager
20:00:15.652 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 49 was succesfully completed by cluster@: 63896e85-9d0e-44d4-a5e4-d6df5d447adb
20:00:24.741 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 59 from client_1 to gs@node325
20:00:24.748 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
20:00:26.752 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 60 from client_1 to gs@node326
20:00:26.758 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
20:00:33.533 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 43 was succesfully completed by cluster@: 5add2c20-45eb-4732-91ca-5aaa186c1859
20:00:35.761 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 61 from client_1 to gs@node322
20:00:35.768 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
20:00:39.771 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 62 from client_1 to gs@node323
20:00:39.777 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
20:00:54.682 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 52 was succesfully completed by cluster@: 7bef0843-2d81-408a-a77a-afbf488a1f9d
20:00:58.543 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 44 was succesfully completed by cluster@: e3ce33ca-a134-40ab-a238-f4e08699f2cc
20:01:17.781 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 63 from client_1 to gs@node324
20:01:17.788 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node324:JobMessage was received forwarding it to a resource manager
20:01:19.703 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 54 was succesfully completed by cluster@: 63896e85-9d0e-44d4-a5e4-d6df5d447adb
20:01:22.736 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 57 was succesfully completed by cluster@: 021bc08a-2743-4d20-9c0a-b2d7a27cfbae
20:01:39.660 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 50 was succesfully completed by cluster@: 354cc36c-205e-40f8-9ee3-648cea204fdf
20:01:41.758 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 59 was succesfully completed by cluster@: 63896e85-9d0e-44d4-a5e4-d6df5d447adb
20:01:42.792 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 64 from client_1 to gs@node325
20:01:42.799 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
20:01:55.802 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 65 from client_1 to gs@node326
20:01:55.808 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
20:02:00.812 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 66 from client_1 to gs@node322
20:02:00.819 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
20:02:04.574 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 47 was succesfully completed by cluster@: 021bc08a-2743-4d20-9c0a-b2d7a27cfbae
20:02:09.823 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 67 from client_1 to gs@node323
20:02:09.830 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
20:02:20.833 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 68 from client_1 to gs@node324
20:02:20.840 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node324:JobMessage was received forwarding it to a resource manager
20:02:31.843 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 69 from client_1 to gs@node325
20:02:31.850 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node325:JobMessage was received forwarding it to a resource manager
20:02:32.854 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 70 from client_1 to gs@node326
20:02:32.860 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node326:JobMessage was received forwarding it to a resource manager
20:02:45.788 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 62 was succesfully completed by cluster@: 021bc08a-2743-4d20-9c0a-b2d7a27cfbae
20:02:47.864 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 71 from client_1 to gs@node322
20:02:47.871 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
20:02:54.874 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 72 from client_1 to gs@node323
20:02:54.881 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node323:JobMessage was received forwarding it to a resource manager
20:03:03.884 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 73 from client_1 to gs@node324
