11:30:39.807 INFO  dcs.group8.client.RunClient 155 main - Creating a new client
11:32:47.147 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 13 from client_1 to gs@node322
11:32:47.344 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:32:47.612 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 13 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:32:49.346 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 14 from client_1 to gs@node330
11:32:49.352 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:32:49.383 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 14 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:32:50.355 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 15 from client_1 to gs@node322
11:32:50.361 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:32:50.570 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 15 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:33:09.364 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 16 from client_1 to gs@node330
11:33:09.370 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:33:09.448 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 16 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:33:20.373 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 17 from client_1 to gs@node322
11:33:20.381 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:33:20.468 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 17 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:33:29.384 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 18 from client_1 to gs@node330
11:33:29.391 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:33:29.483 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 18 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:33:31.393 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 19 from client_1 to gs@node322
11:33:31.399 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:33:31.543 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 19 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:33:54.402 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 20 from client_1 to gs@node330
11:33:54.409 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:33:54.412 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 21 from client_1 to gs@node322
11:33:54.419 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:33:54.441 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 21 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:33:54.544 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 20 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:34:10.422 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 22 from client_1 to gs@node330
11:34:10.429 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:34:10.566 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 22 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:34:17.432 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 23 from client_1 to gs@node322
11:34:17.439 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:34:17.581 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 23 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:34:18.441 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 24 from client_1 to gs@node330
11:34:18.447 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:34:18.520 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 24 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:34:27.449 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 25 from client_1 to gs@node322
11:34:27.456 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:34:27.599 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 25 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:34:35.458 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 26 from client_1 to gs@node330
11:34:35.464 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:34:35.553 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 26 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:34:59.467 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 27 from client_1 to gs@node322
11:34:59.474 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:34:59.649 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 27 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:35:01.478 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 28 from client_1 to gs@node330
11:35:01.485 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:35:01.633 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 28 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:35:17.488 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 29 from client_1 to gs@node322
11:35:17.495 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:35:17.648 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 29 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:35:25.498 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 30 from client_1 to gs@node330
11:35:25.504 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:35:25.524 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 30 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:35:26.506 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 31 from client_1 to gs@node322
11:35:26.513 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:35:26.655 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 31 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:35:44.516 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 32 from client_1 to gs@node330
11:35:44.523 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:35:44.665 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 32 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:35:48.526 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 33 from client_1 to gs@node322
11:35:48.533 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:35:48.680 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 33 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:35:55.535 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 34 from client_1 to gs@node330
11:35:55.541 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:35:55.682 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 34 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:36:03.544 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 35 from client_1 to gs@node322
11:36:03.550 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:36:03.701 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 35 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:36:12.552 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 36 from client_1 to gs@node330
11:36:12.558 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:36:12.578 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 36 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:36:21.561 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 37 from client_1 to gs@node322
11:36:21.567 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:36:21.708 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 37 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:36:25.570 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 38 from client_1 to gs@node330
11:36:25.576 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:36:25.717 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 38 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:36:35.578 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 39 from client_1 to gs@node322
11:36:35.584 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:36:36.059 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 39 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:36:48.588 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 40 from client_1 to gs@node330
11:36:48.594 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:36:48.614 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 40 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:37:08.597 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 41 from client_1 to gs@node322
11:37:08.604 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:37:08.723 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 41 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:37:17.607 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 42 from client_1 to gs@node330
11:37:17.638 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:37:21.966 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 42 was succesfully completed by cluster@: 118774fe-087a-4740-ab34-a465b168c597
11:37:40.642 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 43 from client_1 to gs@node322
11:37:40.648 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:37:40.851 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 43 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:37:42.652 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 44 from client_1 to gs@node330
11:37:42.658 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:37:42.883 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 44 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:38:00.661 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 45 from client_1 to gs@node322
11:38:00.667 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:38:00.759 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 45 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:38:02.670 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 46 from client_1 to gs@node330
11:38:02.884 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:38:03.020 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 46 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:38:10.886 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 47 from client_1 to gs@node322
11:38:10.892 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:38:11.153 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 47 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:38:22.895 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 48 from client_1 to gs@node330
11:38:22.901 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:38:22.990 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 48 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:38:31.905 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 49 from client_1 to gs@node322
11:38:32.033 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:38:32.165 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 49 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:38:42.035 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 50 from client_1 to gs@node330
11:38:42.041 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:38:42.250 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 50 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:38:43.044 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 51 from client_1 to gs@node322
11:38:43.050 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:38:43.135 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 51 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:38:52.052 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 52 from client_1 to gs@node330
11:38:52.058 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:38:52.208 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 52 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:39:12.061 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 53 from client_1 to gs@node322
11:39:12.067 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:39:12.145 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 53 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:39:25.071 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 54 from client_1 to gs@node330
11:39:25.077 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:39:25.221 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 54 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:40:02.081 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 55 from client_1 to gs@node322
11:40:02.088 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:40:02.109 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 55 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:40:19.091 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 56 from client_1 to gs@node330
11:40:19.098 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:40:19.301 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 56 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:40:26.100 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 57 from client_1 to gs@node322
11:40:26.107 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:40:26.192 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 57 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:40:35.109 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 58 from client_1 to gs@node330
11:40:35.116 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:40:35.321 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 58 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:40:47.119 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 59 from client_1 to gs@node322
11:40:47.125 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:40:47.209 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 59 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:40:49.128 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 60 from client_1 to gs@node330
11:40:49.133 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:40:49.306 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 60 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:40:58.135 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 61 from client_1 to gs@node322
11:40:58.141 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:40:58.517 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 61 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:41:02.143 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 62 from client_1 to gs@node330
11:41:02.149 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:41:02.281 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 62 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:41:40.153 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 63 from client_1 to gs@node322
11:41:40.159 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:41:40.299 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 63 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:42:05.163 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 64 from client_1 to gs@node330
11:42:05.169 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:42:05.312 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 64 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:42:18.173 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 65 from client_1 to gs@node322
11:42:18.179 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node322:JobMessage was received forwarding it to a resource manager
11:42:18.379 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 65 was succesfully completed by cluster@: e4249e0b-1606-484d-8e6d-0e635abedb17
11:42:23.181 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 66 from client_1 to gs@node330
11:42:23.188 INFO  dcs.group8.client.RunClient 128 gwa - [+]Response from gs@node330:JobMessage was received forwarding it to a resource manager
11:42:23.308 INFO  dcs.group8.client.RunClient 60 gsToClientMessage - My job with id: 66 was succesfully completed by cluster@: 84fb694d-4dfd-498e-93d7-de78dcb6e60c
11:42:32.190 INFO  dcs.group8.client.RunClient 124 gwa - [+] Submitting Job_no: 67 from client_1 to gs@node322
